"filename", "language", "JavaScript", "JSON", "TypeScript", "Markdown", "HTML", "JavaScript JSX", "TypeScript JSX", "PostCSS", "JSON with Comments", "SVG", "Pug", "Prisma", "comment", "blank", "total"
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\folder.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 13
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\grid.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\group.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\horizontal-dots.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\index.ts", "TypeScript", 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 116
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\info-error.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\info-hexa.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\info.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\list.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\lock.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 1, 19
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\mail-line.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\moredot.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 14
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\page.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\paper-plane.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\pencil.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\pie-chart.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\plug-in.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\plus.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 15
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\shooting-star.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\table.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\task-icon.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\time.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\trash.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 13
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\user-circle.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 4, 7
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\user-line.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\icons\videos.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\index.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 698, 0, 0, 0, 0, 13, 83, 794
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\layout\AppHeader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 198, 0, 0, 0, 0, 0, 6, 31, 235
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\layout\AppLayout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 5, 39
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\layout\AppSidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 301, 0, 0, 0, 0, 0, 97, 17, 415
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\layout\Backdrop.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 5, 17
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\layout\SidebarWidget.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 1, 24
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 2, 19
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\AdminLogs\AdminLogs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 336, 0, 0, 0, 0, 0, 9, 35, 380
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\AuthPages\AuthPageLayout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 1, 2, 41
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\AuthPages\SignIn.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 2, 18
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\AuthPages\SignUp.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 2, 18
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\Blank.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 3, 27
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\Brokers\BrokerInvites.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 3, 19, 175
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\Brokers\FindBroker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 204, 0, 0, 0, 0, 0, 8, 28, 240
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\Brokers\MyBroker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 249, 0, 0, 0, 0, 0, 13, 34, 296
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\Calendar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 268, 0, 0, 0, 0, 0, 3, 14, 285
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\Charts\BarChart.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 2, 22
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\Charts\LineChart.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 2, 22
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\Dashboard\Home.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 7, 42
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\Documents\AllDocuments.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 549, 0, 0, 0, 0, 0, 22, 102, 673
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\Eligibility Engine\AllBrokerAdmin.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 399, 0, 0, 0, 0, 0, 16, 56, 471
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\Eligibility Engine\AllRuleSets.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 357, 0, 0, 0, 0, 0, 123, 68, 548
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\Eligibility Engine\AllRules.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 352, 0, 0, 0, 0, 0, 10, 59, 421
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\Eligibility Engine\CreateRule.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 467, 0, 0, 0, 0, 0, 36, 61, 564
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\Eligibility Engine\EditRuleModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 8, 22, 205
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\Eligibility Engine\EditRuleSetModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 4, 21, 215
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\Forms\FormElements.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 2, 41
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\Lenders\AllLenders.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1068, 104, 1172
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\LoanProducts\AllLoanProducts.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 717, 0, 0, 0, 0, 0, 14, 93, 824
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\LoanProducts\AssignedProducts.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 12, 19, 180
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\LoanProducts\EditLoanProductModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 4, 27, 231
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\LoanProducts\LenderAssignProduct.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 253, 0, 0, 0, 0, 0, 9, 42, 304
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\ManageUser\AddUser.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 10, 27, 251
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\ManageUser\AllUser.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 234, 0, 0, 0, 0, 0, 12, 24, 270
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\OtherPage\NotFound.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 1, 5, 45
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\Settings\SettingSideBar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 3, 12, 143
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\SuperAdmin\AllSuperAdmin.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 445, 0, 0, 0, 0, 0, 22, 51, 518
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\Tables\BasicTables.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 2, 22
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\UiElements\Alerts.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 2, 83
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\UiElements\Avatars.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 1, 2, 124
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\UiElements\Badges.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 2, 2, 172
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\UiElements\Buttons.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 7, 2, 119
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\UiElements\Images.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 2, 30
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\UiElements\Videos.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 2, 38
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\pages\UserProfiles.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 409, 0, 0, 0, 0, 0, 22, 69, 500
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\svg.d.ts", "TypeScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\src\vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\tsconfig.app.json", "JSON", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 27
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 8
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\tsconfig.node.json", "JSON", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 25
"d:\Vibrantick\November 2025\LendingCart\lending-dashboard\vite.config.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 19
"d:\Vibrantick\November 2025\LendingCart\loan-application-embeded\README.md", "Markdown", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17
"d:\Vibrantick\November 2025\LendingCart\loan-application-embeded\eslint.config.js", "JavaScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 30
"d:\Vibrantick\November 2025\LendingCart\loan-application-embeded\index.html", "HTML", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"d:\Vibrantick\November 2025\LendingCart\loan-application-embeded\package-lock.json", "JSON", 0, 3578, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3579
"d:\Vibrantick\November 2025\LendingCart\loan-application-embeded\package.json", "JSON", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 33
"d:\Vibrantick\November 2025\LendingCart\loan-application-embeded\public\vite.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"d:\Vibrantick\November 2025\LendingCart\loan-application-embeded\src\App.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 6, 43
"d:\Vibrantick\November 2025\LendingCart\loan-application-embeded\src\App.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 5, 7, 49
"d:\Vibrantick\November 2025\LendingCart\loan-application-embeded\src\assets\react.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"d:\Vibrantick\November 2025\LendingCart\loan-application-embeded\src\index.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\Vibrantick\November 2025\LendingCart\loan-application-embeded\src\main.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 2, 12
"d:\Vibrantick\November 2025\LendingCart\loan-application-embeded\src\pages\GetLoanPage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 726, 0, 0, 0, 0, 0, 0, 191, 102, 1019
"d:\Vibrantick\November 2025\LendingCart\loan-application-embeded\vite.config.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"Total", "-", 10721, 27882, 529, 441, 281, 773, 48254, 2212, 21, 4205, 100, 961, 4703, 8595, 109678
